name,price,fuel_type,year,kms,cv,location,url,brand,model,engine,version
BMW Z4 2.0i,12500.0,Gasolina,2007,160000,150,Madrid,https://www.coches.net/bmw-z4-20i-2p-gasolina-2007-en-madrid-60731456-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4 2.2i,12500.0,Gasolina,2004,150000,170,Zaragoza,https://www.coches.net/bmw-z4-2.2i-2p-gasolina-2004-en-zaragoza-60478120-covo.aspx,BMW,Z4,2.2,2.2
BMW Z4 3.0i,12500.0,Gasolina,2003,204758,231,Baleares,https://www.coches.net/bmw-z4-30i-2p-gasolina-2003-en-baleares-60262621-covo.aspx,BMW,Z4,3.0,3.0
BMW Z4 2.0i,12900.0,Gasolina,2008,128000,150,Vizcaya,https://www.coches.net/bmw-z4-2.0i-2p-gasolina-2008-en-vizcaya-59665243-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4 2.0i,12900.0,Gasolina,2007,184000,150,A Coruña,https://www.coches.net/bmw-z4-20i-2p-gasolina-2008-en-a-coruna-60483530-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4,12990.0,Gasolina,2006,139000,,Barcelona,https://www.coches.net/bmw-z4-gasolina-2006-en-barcelona-60793955-covo.aspx,BMW,Z4,No data,No data
BMW Z4 2.5i,12990.0,Gasolina,2003,135008,192,Barcelona,https://www.coches.net/bmw-z4-25i-2p-gasolina-2003-en-barcelona-60421214-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4 2.2i,13000.0,Gasolina,2005,167000,170,Baleares,https://www.coches.net/bmw-z4-22i-2p-gasolina-2005-en-baleares-60688597-covo.aspx,BMW,Z4,2.2,2.2
BMW Z4,13000.0,Gasolina,2007,96000,,Sta. C. Tenerife,https://www.coches.net/bmw-z4-gasolina-2007-en-sta_c_tenerife-56190742-covo.aspx,BMW,Z4,No data,No data
BMW Z4 2.0i,13000.0,Gasolina,2008,107000,150,Valencia,https://www.coches.net/bmw-z4-20i-2p-gasolina-2008-en-valencia-60487625-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4 2.0i,13490.0,Gasolina,2007,150000,150,Barcelona,https://www.coches.net/bmw-z4-20i-2p-gasolina-2008-en-barcelona-60583310-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4 2.2i,13500.0,Gasolina,2004,75000,170,Baleares,https://www.coches.net/bmw-z4-22i-2p-gasolina-2004-en-baleares-60275641-covo.aspx,BMW,Z4,2.2,2.2
